sno,Date_Full,Station_City,Station_State,Data_Temperature_Avg_Temp,Data_Temperature_Max_Temp,Data_Temperature_Min_Temp
540,10/01/2016,Gage,Oklahoma,33,40,24
541,10/01/2016,Oklahoma City,Oklahoma,35,42,27
542,10/01/2016,Ponca City,Oklahoma,36,40,28
543,10/01/2016,Tulsa,Oklahoma,34,40,26
544,10/01/2016,Astoria,Oregon,43,49,37
545,10/01/2016,Burns,Oregon,18,28,9
546,10/01/2016,Eugene,Oregon,38,41,34
547,10/01/2016,Medford,Oregon,42,51,31
548,10/01/2016,Pendleton,Oregon,28,31,24
549,10/01/2016,Portland,Oregon,38,44,31
550,10/01/2016,Redmond,Oregon,29,38,20
551,10/01/2016,Salem,Oregon,37,42,32
552,10/01/2016,Allentown,Pennsylvania,32,43,20
553,10/01/2016,Erie,Pennsylvania,31,40,22
554,10/01/2016,Harrisburg,Pennsylvania,32,41,22
555,10/01/2016,Philadelphia,Pennsylvania,36,45,27
556,10/01/2016,Pittsburgh,Pennsylvania,29,40,17
557,10/01/2016,Wilkes-Barre/Scranton,Pennsylvania,29,40,17
558,10/01/2016,Williamsport,Pennsylvania,28,38,17
559,10/01/2016,San Juan,Puerto Rico,79,84,73
560,10/01/2016,Providence,Rhode Island,32,42,22
561,10/01/2016,Anderson,South Carolina,42,50,33
562,10/01/2016,Charleston,South Carolina,48,57,39
563,10/01/2016,Columbia,South Carolina,45,52,37
564,10/01/2016,Greer,South Carolina,40,49,31
565,10/01/2016,Aberdeen,South Dakota,15,23,6
566,10/01/2016,Huron,South Dakota,13,21,5
567,10/01/2016,Pierre,South Dakota,14,22,6
568,10/01/2016,Rapid City,South Dakota,17,27,7
569,10/01/2016,Sioux Falls,South Dakota,16,23,9
570,10/01/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,37,49,25
571,10/01/2016,Chattanooga,Tennessee,41,49,32
572,10/01/2016,Clarksville,Tennessee,36,46,26
573,10/01/2016,Crossville,Tennessee,37,46,28
574,10/01/2016,Knoxville,Tennessee,38,48,27
575,10/01/2016,Memphis,Tennessee,41,48,32
576,10/01/2016,Nashville,Tennessee,41,50,30
577,10/01/2016,Oak Ridge,Tennessee,39,49,28
578,10/01/2016,Abilene,Texas,42,51,33
579,10/01/2016,Amarillo,Texas,32,41,23
580,10/01/2016,Austin/Bergstrom,Texas,48,59,37
581,10/01/2016,Austin/City,Texas,50,59,40
582,10/01/2016,Beaumont/Port Arthur,Texas,53,62,43
583,10/01/2016,Brownsville,Texas,59,69,49
584,10/01/2016,Childress,Texas,37,44,30
585,10/01/2016,College Station,Texas,49,57,40
586,10/01/2016,Corpus Christi,Texas,55,64,45
587,10/01/2016,Dalhart,Texas,32,43,22
588,10/01/2016,Dallas,Texas,44,51,36
589,10/01/2016,Dallas-Fort Worth,Texas,44,51,37
590,10/01/2016,Del Rio,Texas,53,61,41
591,10/01/2016,El Paso,Texas,42,50,34
592,10/01/2016,Fort Worth,Texas,44,52,36
593,10/01/2016,Galveston,Texas,54,60,47
594,10/01/2016,Houston,Texas,53,62,44
595,10/01/2016,Lubbock,Texas,36,44,27
596,10/01/2016,Midland,Texas,42,53,32
597,10/01/2016,San Angelo,Texas,43,55,31
598,10/01/2016,San Antonio,Texas,51,60,40
599,10/01/2016,Victoria,Texas,52,63,41
600,10/01/2016,Waco,Texas,45,54,36
601,10/01/2016,Wichita Falls,Texas,39,48,30
602,10/01/2016,Salt Lake City,Utah,31,35,26
603,10/01/2016,Blacksburg,VA,34,43,24
604,10/01/2016,Burlington,Vermont,25,33,16
605,10/01/2016,Lynchburg,Virginia,35,43,27
606,10/01/2016,Norfolk,Virginia,44,50,38
607,10/01/2016,Richmond,Virginia,39,47,30
608,10/01/2016,Roanoke,Virginia,34,43,24
609,10/01/2016,Wallops Island,Virginia,40,49,31
610,10/01/2016,Washington,Virginia,37,44,29
611,10/01/2016,Deer Park,Washington,31,34,28
612,10/01/2016,Ephrata,Washington,32,35,29
613,10/01/2016,Olympia,Washington,36,41,30
614,10/01/2016,Quillayute,Washington,41,49,32
615,10/01/2016,Seattle,Washington,41,47,35
616,10/01/2016,Spokane,Washington,31,34,27
617,10/01/2016,Yakima,Washington,33,36,29
618,10/01/2016,Beckley,West Virginia,33,42,23
619,10/01/2016,Charleston,West Virginia,35,47,22
620,10/01/2016,Elkins,West Virginia,29,44,14
621,10/01/2016,Huntington,West Virginia,34,45,23
622,10/01/2016,Green Bay,Wisconsin,23,30,15
623,10/01/2016,La Crosse,Wisconsin,23,29,16
624,10/01/2016,Madison,Wisconsin,24,29,16
625,10/01/2016,Milwaukee,Wisconsin,27,33,20
626,10/01/2016,Casper,Wyoming,22,30,14
627,10/01/2016,Cheyenne,Wyoming,25,37,14
628,10/01/2016,Lander,Wyoming,15,23,6
629,10/01/2016,Rawlins,Wyoming,18,27,9
630,10/01/2016,Sheridan,Wyoming,22,32,11
631,17/01/2016,Birmingham,Alabama,42,52,31
632,17/01/2016,Huntsville,Alabama,39,49,29
633,17/01/2016,Mobile,Alabama,48,60,35
634,17/01/2016,Montgomery,Alabama,45,56,32
635,17/01/2016,Anchorage,Alaska,24,28,19
636,17/01/2016,Annette,Alaska,43,46,38
637,17/01/2016,Bethel,Alaska,16,20,11
638,17/01/2016,Bettles,Alaska,2,10,-7
639,17/01/2016,Cold Bay,Alaska,32,36,28
640,17/01/2016,Cordova,Alaska,31,39,22
641,17/01/2016,Delta Junction/Ft Greely,Alaska,10,16,6
642,17/01/2016,Fairbanks,Alaska,-1,7,-10
643,17/01/2016,Gulkana,Alaska,9,14,3
644,17/01/2016,Homer,Alaska,29,34,24
645,17/01/2016,Iliamna,Alaska,26,32,20
646,17/01/2016,Juneau,Alaska,36,40,32
647,17/01/2016,Kenai,Alaska,24,29,19
648,17/01/2016,Ketchikan,Alaska,42,45,38
649,17/01/2016,King Salmon,Alaska,29,36,22
650,17/01/2016,Kodiak,Alaska,35,38,30
651,17/01/2016,Kotzebue,Alaska,15,18,9
652,17/01/2016,Mc Grath,Alaska,1,8,-6
653,17/01/2016,Nome,Alaska,18,24,10
654,17/01/2016,Northway,Alaska,7,12,2
655,17/01/2016,Palmer,Alaska,23,29,16
656,17/01/2016,Petersburg,Alaska,60,60,60
657,17/01/2016,Puntilla Lake,Alaska,60,60,60
658,17/01/2016,Shemya,Alaska,60,60,60
659,17/01/2016,Sitka,Alaska,44,47,41
660,17/01/2016,Skagway,Alaska,37,41,34
661,17/01/2016,St Paul Island,Alaska,29,35,22
662,17/01/2016,Talkeetna,Alaska,18,28,8
663,17/01/2016,Tanana,Alaska,1,8,-6
664,17/01/2016,Utqiagvik (Barrow),Alaska,-4,0,-9
665,17/01/2016,Yakutat,Alaska,34,40,29
666,17/01/2016,Douglas Bisbee,Arizona,41,60,21
667,17/01/2016,Kingman,Arizona,41,55,26
668,17/01/2016,Phoenix,Arizona,52,63,40
669,17/01/2016,Tucson,Arizona,49,64,34
670,17/01/2016,Winslow,Arizona,31,47,15
671,17/01/2016,Fort Smith,Arkansas,39,52,26
672,17/01/2016,Harrison,Arkansas,36,48,24
673,17/01/2016,North Little Rock,Arkansas,42,52,32
674,17/01/2016,Bakersfield,California,53,63,42
675,17/01/2016,Bishop,California,38,56,20
676,17/01/2016,China Lake,California,43,58,28
677,17/01/2016,Concord,California,52,57,45
678,17/01/2016,Eureka,California,53,59,46
679,17/01/2016,Fresno,California,51,59,42
680,17/01/2016,Hayward,California,54,60,48
681,17/01/2016,Long Beach,California,57,65,47
682,17/01/2016,Los Angeles,California,56,63,49
683,17/01/2016,Red Bluff,California,49,53,43
684,17/01/2016,Redding,California,47,53,41
685,17/01/2016,Sacramento,California,50,57,42
686,17/01/2016,Salinas,California,54,61,46
687,17/01/2016,San Diego,California,57,65,49
688,17/01/2016,San Francisco,California,54,58,49
689,17/01/2016,Sandberg,California,46,52,38
690,17/01/2016,Santa Barbara,California,55,66,44
691,17/01/2016,Santa Maria,California,56,65,46
692,17/01/2016,Stockton,California,50,59,42
693,17/01/2016,Alamosa,Colorado,3,23,-17
694,17/01/2016,Colorado Springs,Colorado,29,41,17
695,17/01/2016,Craig,Colorado,6,21,-8
696,17/01/2016,Denver,Colorado,29,41,17
697,17/01/2016,Grand Junction,Colorado,21,30,10
698,17/01/2016,Pueblo,Colorado,28,42,13
699,17/01/2016,Bridgeport,Connecticut,34,42,27
700,17/01/2016,Windsor Locks,Connecticut,30,37,21
701,17/01/2016,Newark,DE,34,43,25
702,17/01/2016,Wilmington,Delaware,34,43,25
703,17/01/2016,Daytona Beach,Florida,56,66,45
704,17/01/2016,Fort Lauderdale,Florida,67,74,60
705,17/01/2016,Gainesville,Florida,50,62,37
706,17/01/2016,Jacksonville,Florida,49,62,36
707,17/01/2016,Key West,Florida,69,74,65
708,17/01/2016,Miami,Florida,67,73,60
709,17/01/2016,Orlando,Florida,58,69,47
710,17/01/2016,Pensacola,Florida,50,60,39
711,17/01/2016,Tallahassee,Florida,51,63,38
712,17/01/2016,Tampa,Florida,59,67,51
713,17/01/2016,Vero Beach,Florida,61,70,51
714,17/01/2016,West Palm Beach,Florida,66,74,57
715,17/01/2016,Alma,Georgia,48,60,35
716,17/01/2016,Athens,Georgia,42,54,30
717,17/01/2016,Atlanta,Georgia,42,52,32
718,17/01/2016,Augusta,Georgia,44,57,31
719,17/01/2016,Macon,Georgia,45,57,32
720,17/01/2016,Savannah,Georgia,48,60,35
721,17/01/2016,Hilo,Hawaii,73,84,62
722,17/01/2016,Honolulu,Hawaii,73,80,65
723,17/01/2016,Kahului,Hawaii,71,83,59
724,17/01/2016,Kaunakakai,Hawaii,70,81,58
725,17/01/2016,Lihue,Hawaii,71,79,62
726,17/01/2016,Boise,Idaho,32,39,26
727,17/01/2016,Lewiston,Idaho,36,42,30
728,17/01/2016,Pocatello,Idaho,26,33,19
729,17/01/2016,Chicago,Illinois,21,27,8
730,17/01/2016,Moline,Illinois,20,30,10
731,17/01/2016,Peoria,Illinois,21,32,10
732,17/01/2016,Quincy,Illinois,24,35,13
733,17/01/2016,Rockford,Illinois,16,24,6
734,17/01/2016,Springfield,Illinois,26,37,14
735,17/01/2016,Evansville,Indiana,31,41,20
736,17/01/2016,Fort Wayne,Indiana,22,31,13
737,17/01/2016,Indianapolis,Indiana,24,34,13
738,17/01/2016,South Bend,Indiana,22,29,12
739,17/01/2016,Cedar Rapids,Iowa,16,25,6
740,17/01/2016,Des Moines,Iowa,20,29,9
741,17/01/2016,Dubuque,Iowa,16,22,4
742,17/01/2016,Sioux City,Iowa,16,26,4
743,17/01/2016,Waterloo,Iowa,11,21,1
744,17/01/2016,Concordia,Kansas,29,39,20
745,17/01/2016,Dodge City,Kansas,34,47,21
746,17/01/2016,Goodland,Kansas,30,45,15
747,17/01/2016,Medicine Lodge,Kansas,35,47,22
748,17/01/2016,Topeka,Kansas,30,40,19
749,17/01/2016,Wichita,Kansas,34,45,22
750,17/01/2016,Covington,Kentucky,29,37,17
751,17/01/2016,Jackson,Kentucky,32,41,23
752,17/01/2016,Lexington,Kentucky,31,41,20
753,17/01/2016,Louisville,Kentucky,31,41,21
754,17/01/2016,Paducah,Kentucky,34,44,23
755,17/01/2016,Baton Rouge,Louisiana,49,62,37
756,17/01/2016,Lake Charles,Louisiana,49,60,37
757,17/01/2016,New Orleans,Louisiana,53,62,44
758,17/01/2016,Shreveport,Louisiana,46,59,33
759,17/01/2016,Slidell,Louisiana,49,63,36
760,17/01/2016,Bangor,Maine,21,30,10
761,17/01/2016,Caribou,Maine,14,22,5
762,17/01/2016,Portland,Maine,26,33,19
763,17/01/2016,Baltimore,Maryland,34,43,24
764,17/01/2016,Salisbury,Maryland,36,47,25
765,17/01/2016,Boston,Massachusetts,32,39,25
766,17/01/2016,Milton,Massachusetts,60,60,60
767,17/01/2016,Worcester,Massachusetts,26,32,19
768,17/01/2016,Alpena,Michigan,18,24,12
769,17/01/2016,Detroit,Michigan,23,29,16
770,17/01/2016,Flint,Michigan,24,29,17
771,17/01/2016,Grand Rapids,Michigan,21,26,16
772,17/01/2016,Houghton Lake,Michigan,17,21,12
773,17/01/2016,Lansing,Michigan,21,27,15
774,17/01/2016,Marquette,Michigan,7,12,1
775,17/01/2016,Muskegon,Michigan,22,27,16
776,17/01/2016,Sault Ste Marie,Michigan,9,15,3
777,17/01/2016,Duluth,Minnesota,-1,7,-9
778,17/01/2016,International Falls,Minnesota,-7,0,-16
779,17/01/2016,Minneapolis,Minnesota,5,13,-2
780,17/01/2016,Rochester,Minnesota,3,12,-6
781,17/01/2016,St Cloud,Minnesota,2,10,-7
782,17/01/2016,Greenville,Mississippi,43,54,32
783,17/01/2016,Greenwood,Mississippi,42,55,29
784,17/01/2016,Gulfport,Mississippi,49,60,37
785,17/01/2016,Hattiesburg,Mississippi,47,61,33
786,17/01/2016,Jackson,Mississippi,45,58,32
787,17/01/2016,Meridian,Mississippi,44,58,29
788,17/01/2016,Tupelo,Mississippi,41,53,29
789,17/01/2016,Cape Girardeau,Missouri,33,43,22
790,17/01/2016,Columbia,Missouri,28,40,16
791,17/01/2016,Kansas City,Missouri,28,39,16
792,17/01/2016,Rolla/Vichy,Missouri,29,40,17
793,17/01/2016,Springfield,Missouri,33,44,20
794,17/01/2016,St Joseph,Missouri,26,38,14
795,17/01/2016,St Louis,Missouri,32,44,20
796,17/01/2016,Billings,Montana,26,33,20
797,17/01/2016,Butte,Montana,16,28,3
798,17/01/2016,Cut Bank,Montana,22,27,16
799,17/01/2016,Dillon,Montana,21,29,14
800,17/01/2016,Glasgow,Montana,11,20,2
801,17/01/2016,Great Falls,Montana,25,32,18
802,17/01/2016,Havre,Montana,17,26,7
803,17/01/2016,Helena,Montana,25,33,17
804,17/01/2016,Kalispell,Montana,30,34,25
805,17/01/2016,Miles City,Montana,20,29,11
806,17/01/2016,Missoula,Montana,23,28,17
807,17/01/2016,Grand Island,Nebraska,26,35,16
808,17/01/2016,Lincoln,Nebraska,25,36,12
809,17/01/2016,Norfolk,Nebraska,21,30,9
810,17/01/2016,North Platte,Nebraska,27,41,13
811,17/01/2016,Omaha,Nebraska,22,32,10
812,17/01/2016,Scottsbluff,Nebraska,26,37,15
813,17/01/2016,Sidney,Nebraska,26,35,16
814,17/01/2016,Valentine,Nebraska,22,30,12
815,17/01/2016,Ely,Nevada,17,32,3
816,17/01/2016,Eureka,Nevada,21,34,7
817,17/01/2016,Las Vegas,Nevada,45,54,36
818,17/01/2016,Mercury,Nevada,41,53,28
819,17/01/2016,Reno,Nevada,38,48,28
820,17/01/2016,Winnemucca,Nevada,31,39,23
821,17/01/2016,Concord,New Hampshire,25,33,17
822,17/01/2016,Mt. Washington,New Hampshire,60,60,60
823,17/01/2016,Atlantic City,New Jersey,33,44,24
824,17/01/2016,Newark,New Jersey,35,42,27
825,17/01/2016,Albuquerque,New Mexico,34,45,22
826,17/01/2016,Clayton,New Mexico,35,48,21
827,17/01/2016,Roswell,New Mexico,38,53,23
828,17/01/2016,Albany,New York,27,34,19
829,17/01/2016,Binghamton,New York,23,29,17
830,17/01/2016,Buffalo,New York,24,31,17
831,17/01/2016,Glens Falls,New York,24,32,15
832,17/01/2016,Islip,New York,35,42,27
833,17/01/2016,New York,New York,37,43,29
834,17/01/2016,Rochester,New York,26,33,18
835,17/01/2016,Syracuse,New York,25,31,18
836,17/01/2016,Asheville,North Carolina,34,45,23
837,17/01/2016,Cape Hatteras,North Carolina,47,57,36
838,17/01/2016,Charlotte,North Carolina,41,51,30
839,17/01/2016,Greensboro,North Carolina,39,48,28
840,17/01/2016,Hickory,North Carolina,38,50,27
841,17/01/2016,Raleigh/Durham,North Carolina,41,50,30
842,17/01/2016,Wilmington,North Carolina,45,56,32
843,17/01/2016,Bismarck,North Dakota,9,19,-2
844,17/01/2016,Dickinson,North Dakota,11,22,1
845,17/01/2016,Fargo,North Dakota,-3,7,-10
846,17/01/2016,Grand Forks,North Dakota,-6,3,-13
847,17/01/2016,Williston,North Dakota,8,19,-2
848,17/01/2016,Akron,Ohio,24,32,16
849,17/01/2016,Cleveland,Ohio,25,32,17
850,17/01/2016,Columbus,Ohio,26,35,16
851,17/01/2016,Dayton,Ohio,23,33,13
852,17/01/2016,Mansfield,Ohio,23,32,14
853,17/01/2016,Toledo,Ohio,23,30,16
854,17/01/2016,Youngstown/Warren,Ohio,24,32,16
855,17/01/2016,Gage,Oklahoma,36,50,21
856,17/01/2016,Oklahoma City,Oklahoma,39,52,27
857,17/01/2016,Ponca City,Oklahoma,37,50,25
858,17/01/2016,Tulsa,Oklahoma,38,49,26
859,17/01/2016,Astoria,Oregon,48,53,42
860,17/01/2016,Burns,Oregon,25,33,13
861,17/01/2016,Eugene,Oregon,45,51,38
862,17/01/2016,Medford,Oregon,43,51,34
863,17/01/2016,Pendleton,Oregon,38,45,29
864,17/01/2016,Portland,Oregon,43,46,40
865,17/01/2016,Redmond,Oregon,37,46,28
866,17/01/2016,Salem,Oregon,44,50,38
867,17/01/2016,Allentown,Pennsylvania,31,39,22
868,17/01/2016,Erie,Pennsylvania,27,34,20
869,17/01/2016,Harrisburg,Pennsylvania,32,40,24
870,17/01/2016,Philadelphia,Pennsylvania,36,44,28
871,17/01/2016,Pittsburgh,Pennsylvania,25,33,17
872,17/01/2016,Wilkes-Barre/Scranton,Pennsylvania,27,33,20
873,17/01/2016,Williamsport,Pennsylvania,27,33,21
874,17/01/2016,San Juan,Puerto Rico,78,83,73
875,17/01/2016,Providence,Rhode Island,32,40,24
876,17/01/2016,Anderson,South Carolina,42,53,30
877,17/01/2016,Charleston,South Carolina,48,60,36
878,17/01/2016,Columbia,South Carolina,44,57,31
879,17/01/2016,Greer,South Carolina,41,52,30
880,17/01/2016,Aberdeen,South Dakota,7,17,-3
881,17/01/2016,Huron,South Dakota,8,20,-4
882,17/01/2016,Pierre,South Dakota,16,26,5
883,17/01/2016,Rapid City,South Dakota,23,33,13
884,17/01/2016,Sioux Falls,South Dakota,9,20,-2
885,17/01/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,32,41,22
886,17/01/2016,Chattanooga,Tennessee,38,48,28
887,17/01/2016,Clarksville,Tennessee,35,45,25
888,17/01/2016,Crossville,Tennessee,33,42,24
889,17/01/2016,Knoxville,Tennessee,35,44,26
890,17/01/2016,Memphis,Tennessee,42,53,30
891,17/01/2016,Nashville,Tennessee,37,47,26
892,17/01/2016,Oak Ridge,Tennessee,35,44,26
893,17/01/2016,Abilene,Texas,46,59,32
894,17/01/2016,Amarillo,Texas,37,51,23
895,17/01/2016,Austin/Bergstrom,Texas,48,64,32
896,17/01/2016,Austin/City,Texas,52,64,39
897,17/01/2016,Beaumont/Port Arthur,Texas,51,62,39
898,17/01/2016,Brownsville,Texas,59,70,48
899,17/01/2016,Childress,Texas,41,54,28
900,17/01/2016,College Station,Texas,49,61,37
901,17/01/2016,Corpus Christi,Texas,55,66,44
902,17/01/2016,Dalhart,Texas,33,49,17
903,17/01/2016,Dallas,Texas,47,58,36
904,17/01/2016,Dallas-Fort Worth,Texas,47,59,35
905,17/01/2016,Del Rio,Texas,52,66,36
906,17/01/2016,El Paso,Texas,44,57,31
907,17/01/2016,Fort Worth,Texas,48,59,36
908,17/01/2016,Galveston,Texas,53,60,46
909,17/01/2016,Houston,Texas,52,62,42
910,17/01/2016,Lubbock,Texas,40,55,24
911,17/01/2016,Midland,Texas,45,61,29
912,17/01/2016,San Angelo,Texas,47,63,31
913,17/01/2016,San Antonio,Texas,52,64,38
914,17/01/2016,Victoria,Texas,51,64,39
915,17/01/2016,Waco,Texas,46,60,32
916,17/01/2016,Wichita Falls,Texas,44,57,30
917,17/01/2016,Salt Lake City,Utah,30,36,24
918,17/01/2016,Blacksburg,VA,35,44,26
919,17/01/2016,Burlington,Vermont,24,31,17
920,17/01/2016,Lynchburg,Virginia,34,45,22
921,17/01/2016,Norfolk,Virginia,42,52,31
922,17/01/2016,Richmond,Virginia,38,48,28
923,17/01/2016,Roanoke,Virginia,35,44,26
924,17/01/2016,Wallops Island,Virginia,38,47,28
925,17/01/2016,Washington,Virginia,37,44,29
926,17/01/2016,Deer Park,Washington,30,34,27
927,17/01/2016,Ephrata,Washington,32,35,28
928,17/01/2016,Olympia,Washington,42,49,35
929,17/01/2016,Quillayute,Washington,46,51,40
930,17/01/2016,Seattle,Washington,44,49,38
931,17/01/2016,Spokane,Washington,31,34,26
932,17/01/2016,Yakima,Washington,34,39,29
933,17/01/2016,Beckley,West Virginia,28,36,19
934,17/01/2016,Charleston,West Virginia,29,40,21
935,17/01/2016,Elkins,West Virginia,25,36,16
936,17/01/2016,Huntington,West Virginia,30,40,20
937,17/01/2016,Green Bay,Wisconsin,10,18,1
938,17/01/2016,La Crosse,Wisconsin,9,17,0
939,17/01/2016,Madison,Wisconsin,11,19,3
940,17/01/2016,Milwaukee,Wisconsin,14,21,6
941,17/01/2016,Casper,Wyoming,23,30,16
942,17/01/2016,Cheyenne,Wyoming,27,36,19
943,17/01/2016,Lander,Wyoming,19,31,5
944,17/01/2016,Rawlins,Wyoming,21,28,14
945,17/01/2016,Sheridan,Wyoming,24,37,14
946,24/01/2016,Birmingham,Alabama,36,45,27
947,24/01/2016,Huntsville,Alabama,33,40,25
948,24/01/2016,Mobile,Alabama,47,58,35
949,24/01/2016,Montgomery,Alabama,42,53,31
950,24/01/2016,Anchorage,Alaska,23,28,19
951,24/01/2016,Annette,Alaska,43,45,40
952,24/01/2016,Bethel,Alaska,8,11,4
953,24/01/2016,Bettles,Alaska,-9,0,-19
954,24/01/2016,Cold Bay,Alaska,31,35,27
955,24/01/2016,Cordova,Alaska,37,43,30
956,24/01/2016,Delta Junction/Ft Greely,Alaska,9,14,3
957,24/01/2016,Fairbanks,Alaska,-3,4,-10
958,24/01/2016,Gulkana,Alaska,-5,2,-14
959,24/01/2016,Homer,Alaska,32,36,27
960,24/01/2016,Iliamna,Alaska,25,31,19
961,24/01/2016,Juneau,Alaska,37,40,34
962,24/01/2016,Kenai,Alaska,25,30,20
963,24/01/2016,Ketchikan,Alaska,43,45,40
964,24/01/2016,King Salmon,Alaska,27,33,18
965,24/01/2016,Kodiak,Alaska,36,38,33
966,24/01/2016,Kotzebue,Alaska,-2,2,-7
967,24/01/2016,Mc Grath,Alaska,-4,3,-12
968,24/01/2016,Nome,Alaska,6,13,-1
969,24/01/2016,Northway,Alaska,3,6,0
970,24/01/2016,Palmer,Alaska,23,30,15
971,24/01/2016,Petersburg,Alaska,60,60,60
972,24/01/2016,Puntilla Lake,Alaska,60,60,60
973,24/01/2016,Shemya,Alaska,60,60,60
974,24/01/2016,Sitka,Alaska,43,46,40
975,24/01/2016,Skagway,Alaska,35,38,32
976,24/01/2016,St Paul Island,Alaska,30,32,27
977,24/01/2016,Talkeetna,Alaska,24,31,17
978,24/01/2016,Tanana,Alaska,0,3,-5
979,24/01/2016,Utqiagvik (Barrow),Alaska,-8,-3,-14
980,24/01/2016,Yakutat,Alaska,37,41,33
981,24/01/2016,Douglas Bisbee,Arizona,47,67,26
982,24/01/2016,Kingman,Arizona,47,60,34
983,24/01/2016,Phoenix,Arizona,58,70,45
984,24/01/2016,Tucson,Arizona,56,72,39
985,24/01/2016,Winslow,Arizona,39,56,21
986,24/01/2016,Fort Smith,Arkansas,35,42,28
987,24/01/2016,Harrison,Arkansas,28,34,21
988,24/01/2016,North Little Rock,Arkansas,31,35,26
989,24/01/2016,Bakersfield,California,54,62,45
990,24/01/2016,Bishop,California,39,52,26
991,24/01/2016,China Lake,California,46,60,31
992,24/01/2016,Concord,California,55,61,48
993,24/01/2016,Eureka,California,53,60,46
994,24/01/2016,Fresno,California,53,60,45
995,24/01/2016,Hayward,California,55,61,48
996,24/01/2016,Long Beach,California,59,67,51
997,24/01/2016,Los Angeles,California,58,65,52
998,24/01/2016,Red Bluff,California,52,56,48
999,24/01/2016,Redding,California,52,57,47
1000,24/01/2016,Sacramento,California,54,60,47
1001,24/01/2016,Salinas,California,56,62,49
1002,24/01/2016,San Diego,California,61,67,54
1003,24/01/2016,San Francisco,California,55,59,50
1004,24/01/2016,Sandberg,California,47,53,40
1005,24/01/2016,Santa Barbara,California,57,64,51
1006,24/01/2016,Santa Maria,California,57,65,49
1007,24/01/2016,Stockton,California,53,60,47
1008,24/01/2016,Alamosa,Colorado,15,34,-3
1009,24/01/2016,Colorado Springs,Colorado,38,52,23
1010,24/01/2016,Craig,Colorado,16,28,4
1011,24/01/2016,Denver,Colorado,36,47,25
1012,24/01/2016,Grand Junction,Colorado,25,34,16
1013,24/01/2016,Pueblo,Colorado,39,56,21
1014,24/01/2016,Bridgeport,Connecticut,27,33,21
1015,24/01/2016,Windsor Locks,Connecticut,25,31,18
1016,24/01/2016,Newark,DE,25,30,18
1017,24/01/2016,Wilmington,Delaware,25,30,18
1018,24/01/2016,Daytona Beach,Florida,50,60,38
1019,24/01/2016,Fort Lauderdale,Florida,61,68,53
1020,24/01/2016,Gainesville,Florida,46,60,32
1021,24/01/2016,Jacksonville,Florida,45,58,32
1022,24/01/2016,Key West,Florida,65,69,61
1023,24/01/2016,Miami,Florida,61,68,54
1024,24/01/2016,Orlando,Florida,52,62,41
1025,24/01/2016,Pensacola,Florida,44,59,37
1026,24/01/2016,Tallahassee,Florida,46,58,33
1027,24/01/2016,Tampa,Florida,55,63,46
1028,24/01/2016,Vero Beach,Florida,54,63,44
1029,24/01/2016,West Palm Beach,Florida,59,67,50
1030,24/01/2016,Alma,Georgia,43,54,32
1031,24/01/2016,Athens,Georgia,35,43,25
1032,24/01/2016,Atlanta,Georgia,35,43,27
